gene_id,gene_name,description,ath_gene_id,ath_alias,gene_name_figs
Zm00001eb083420,Zm00001eb083420,Mannosyl-oligosaccharide 12-alpha-mannosidase MNS1,AT3G21160,MNS2,Zm00001eb083420 (MNS2)
Zm00001eb083490,Zm00001eb083490,E3 ubiquitin-protein ligase PUB23,AT2G35930,PUB23,Zm00001eb083490 (PUB23)
Zm00001eb083490,Zm00001eb083490,E3 ubiquitin-protein ligase PUB23,AT3G52450,PUB22,Zm00001eb083490 (PUB22)
Zm00001eb083510,aluminum-activated malate transporter homolog1,Aluminum-activated malate transporter 8,AT3G11680,,aluminum-activated malate transporter homolog1
Zm00001eb083520,Zm00001eb083520,Digalactosyldiacylglycerol synthase 1 chloroplastic,AT3G11670,DGD1,Zm00001eb083520 (DGD1)
Zm00001eb083600,Zm00001eb083600,Transmembrane protein C20orf108,,,Zm00001eb083600
Zm00001eb083610,Zm00001eb083610,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,AT5G05960,,Zm00001eb083610
Zm00001eb083640,OVATE-transcription factor 9,Transcription repressor OFP13,AT5G04820,OFP13,OVATE-transcription factor 9 (OFP13)
Zm00001eb083670,Zm00001eb083670,Putative pentatricopeptide repeat-containing protein,AT5G37570,,Zm00001eb083670
Zm00001eb083750,Zm00001eb083750,OTU-like cysteine protease family protein,AT2G27350,OTLD1,Zm00001eb083750 (OTLD1)
Zm00001eb083760,Zm00001eb083760,Metallo-hydrolase/oxidoreductase superfamily protein,AT1G30300,,Zm00001eb083760
Zm00001eb083770,Zm00001eb083770,OJ000126_13.10 protein;  protein,AT3G15040,,Zm00001eb083770
Zm00001eb083790,miniature seed1,Beta-fructofuranosidase%2C insoluble isoenzyme 2,AT2G36190,cwINV4,miniature seed1 (cwINV4)
Zm00001eb083790,miniature seed1,Beta-fructofuranosidase%2C insoluble isoenzyme 2,AT3G52600,CWINV2,miniature seed1 (CWINV2)
Zm00001eb083810,Zm00001eb083810,ABC transporter B family member 29 chloroplastic,AT5G03910,ATH12,Zm00001eb083810 (ATH12)
Zm00001eb083840,Zm00001eb083840,Alpha carbonic anhydrase 1 chloroplastic,AT3G52720,CAH1,Zm00001eb083840 (CAH1)
Zm00001eb083820,Zm00001eb083820,Glutaredoxin family protein,AT5G03870,,Zm00001eb083820
Zm00001eb083870,Zm00001eb083870,Glucan endo-13-beta-glucosidase 14,AT2G27500,,Zm00001eb083870
Zm00001eb083950,Zm00001eb083950,Ferredoxin-3 chloroplastic,AT2G27510,FD3,Zm00001eb083950 (FD3)
Zm00001eb084030,phosphatidylethanolamine-binding protein4,ZCN4,AT2G27550,ATC,phosphatidylethanolamine-binding protein4 (ATC)
Zm00001eb084040,Zm00001eb084040,Protein LITTLE ZIPPER 3,AT3G52770,ZPR3,Zm00001eb084040 (ZPR3)
Zm00001eb084160,starch branching enzyme4,Starch branching enzyme IIa,AT5G03650,SBE2.2,starch branching enzyme4 (SBE2.2)
Zm00001eb084180,S1Fa-like-transcription factor 1,DNA-binding protein S1FA,AT3G53370,,S1Fa-like-transcription factor 1
Zm00001eb084190,Zm00001eb084190,Cytochrome P450 77A4,AT5G04660,CYP77A4,Zm00001eb084190 (CYP77A4)
Zm00001eb084190,Zm00001eb084190,Cytochrome P450 77A4,AT3G10570,CYP77A6,Zm00001eb084190 (CYP77A6)
Zm00001eb084300,Trihelix-transcription factor 26,aspartate/glutamate/uridylate kinase family protein,AT3G10030,,Trihelix-transcription factor 26
Zm00001eb084370,Zm00001eb084370,Xanthoxin dehydrogenase,AT1G52340,SRE1,Zm00001eb084370 (SRE1)
Zm00001eb084440,Zm00001eb084440,OSJNBa0020I02.16 protein,,,Zm00001eb084440
Zm00001eb084450,Zm00001eb084450,Acetyl-coenzyme A synthetase chloroplastic/glyoxysomal,AT5G36880,ACS,Zm00001eb084450 (ACS)
Zm00001eb084510,Zm00001eb084510,Probable protein phosphatase 2C 40,AT3G16560,,Zm00001eb084510
Zm00001eb084520,Zm00001eb084520,NAD(P)-binding Rossmann-fold superfamily protein,AT1G32220,,Zm00001eb084520
Zm00001eb084530,tyrosyl-DNA phosphodiesterase2,forkhead-associated domain-containing protein / FHA domain-containing protein,AT5G07400,,tyrosyl-DNA phosphodiesterase2
Zm00001eb084540,Zm00001eb084540,Probable alpha-amylase 2,AT1G76130,ATAMY2,Zm00001eb084540 (ATAMY2)
Zm00001eb084560,Zm00001eb084560,Inhibitor of apoptosis-like protein,AT3G12920,BRG3,Zm00001eb084560 (BRG3)
Zm00001eb084580,Zm00001eb084580,Spermidine hydroxycinnamoyl transferase,AT5G48930,HCT,Zm00001eb084580 (HCT)
Zm00001eb084630,potassium high-affinity transporter1,Potassium high-affinity transporter,AT4G13420,HAK5,potassium high-affinity transporter1 (HAK5)
Zm00001eb084600,potassium high-affinity transporter20,Potassium transporter 5,AT4G13420,HAK5,potassium high-affinity transporter20 (HAK5)
Zm00001eb084680,Zm00001eb084680,Expressed protein;  protein,,,Zm00001eb084680
Zm00001eb084710,isopentenyl transferase2,isopentenyl transferase2,AT3G63110,IPT3,isopentenyl transferase2 (IPT3)
Zm00001eb084720,AP2-EREBP-transcription factor 91,AP2 domain containing protein,AT5G13910,LEP,AP2-EREBP-transcription factor 91 (LEP)
Zm00001eb084740,Zm00001eb084740,Pollen-specific protein-like,AT4G08685,SAH7,Zm00001eb084740 (SAH7)
Zm00001eb084850,Zm00001eb084850,Histone superfamily protein,AT5G50930,,Zm00001eb084850
Zm00001eb084910,Zm00001eb084910,Serine carboxypeptidase-like 46,AT1G28110,SCPL45,Zm00001eb084910 (SCPL45)
Zm00001eb084910,Zm00001eb084910,Serine carboxypeptidase-like 46,AT2G33530,scpl46,Zm00001eb084910 (scpl46)
Zm00001eb084970,Zm00001eb084970,Polynucleotide adenylyltransferase family protein,AT5G23690,,Zm00001eb084970
Zm00001eb084970,Zm00001eb084970,Polynucleotide adenylyltransferase family protein,AT3G48830,,Zm00001eb084970
Zm00001eb084980,ZIM-transcription factor 33,Protein TIFY 9,AT5G13220,TIFY9,ZIM-transcription factor 33 (TIFY9)
Zm00001eb084990,Zm00001eb084990,Transport protein particle (TRAPP) component,AT3G05000,,Zm00001eb084990
Zm00001eb085050,high chlorophyll fluorescence106,Sec-independent protein translocase protein TATB%2C chloroplastic,AT5G52440,HCF106,high chlorophyll fluorescence106 (HCF106)
Zm00001eb085100,Zm00001eb085100,RNA polymerase III RPC4,AT5G09380,,Zm00001eb085100
Zm00001eb085130,Zm00001eb085130,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,AT4G26910,,Zm00001eb085130
Zm00001eb085130,Zm00001eb085130,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,AT5G55070,,Zm00001eb085130
Zm00001eb085170,Zm00001eb085170,Serine/threonine-protein kinase PBS1,AT5G13160,PBS1,Zm00001eb085170 (PBS1)
Zm00001eb085200,Zm00001eb085200,Membrane-anchored ubiquitin-fold protein 4,AT4G24990,ATGP4,Zm00001eb085200 (ATGP4)
Zm00001eb085220,Zm00001eb085220,OSJNBa0055C08.12 protein,,,Zm00001eb085220
Zm00001eb085270,Zm00001eb085270,RecQ-mediated genome instability protein 1,AT5G63540,RMI1,Zm00001eb085270 (RMI1)
Zm00001eb085280,Zm00001eb085280,Steroleosin,AT5G50600,HSD1,Zm00001eb085280 (HSD1)
Zm00001eb085280,Zm00001eb085280,Steroleosin,AT5G50700,HSD1,Zm00001eb085280 (HSD1)
Zm00001eb085330,mouse DNA EBV homolog1,mouse DNA EBV homolog1,,,mouse DNA EBV homolog1
Zm00001eb085340,2-oxoglutarate dehydrogenase1,2-oxoglutarate dehydrogenase E1 component,AT5G65750,,2-oxoglutarate dehydrogenase1
Zm00001eb085350,Zm00001eb085350,DNAJ heat shock N-terminal domain-containing protein,AT5G53150,,Zm00001eb085350
Zm00001eb085360,Zm00001eb085360,Major facilitator superfamily protein,AT3G01930,,Zm00001eb085360
Zm00001eb085360,Zm00001eb085360,Major facilitator superfamily protein,AT5G14120,,Zm00001eb085360
Zm00001eb085380,Zm00001eb085380,Major facilitator superfamily protein,AT3G01930,,Zm00001eb085380
Zm00001eb085380,Zm00001eb085380,Major facilitator superfamily protein,AT5G14120,,Zm00001eb085380
Zm00001eb085470,Zm00001eb085470,ARM repeat superfamily protein,AT3G03440,,Zm00001eb085470
Zm00001eb085530,Zm00001eb085530,Subtilisin-like protease SBT1.9,AT5G67360,ARA12,Zm00001eb085530 (ARA12)
Zm00001eb085540,Zm00001eb085540,Drought-induced protein 1,,,Zm00001eb085540
Zm00001eb085570,Zm00001eb085570,splicing factor-related,AT5G51300,,Zm00001eb085570
Zm00001eb085590,Zm00001eb085590,Leucine-rich repeat protein kinase family protein,AT5G20480,EFR,Zm00001eb085590 (EFR)
Zm00001eb085590,Zm00001eb085590,Leucine-rich repeat protein kinase family protein,AT3G47570,,Zm00001eb085590
Zm00001eb085590,Zm00001eb085590,Leucine-rich repeat protein kinase family protein,AT5G39390,,Zm00001eb085590
Zm00001eb085590,Zm00001eb085590,Leucine-rich repeat protein kinase family protein,AT3G47090,,Zm00001eb085590
Zm00001eb085590,Zm00001eb085590,Leucine-rich repeat protein kinase family protein,AT3G47110,,Zm00001eb085590
Zm00001eb085590,Zm00001eb085590,Leucine-rich repeat protein kinase family protein,AT3G47580,,Zm00001eb085590
Zm00001eb085610,Zm00001eb085610,F-box protein,AT1G67340,,Zm00001eb085610
Zm00001eb085630,Zm00001eb085630,myosin heavy chain-related,AT3G11590,,Zm00001eb085630
Zm00001eb085680,Zm00001eb085680,SNF1-related protein kinase regulatory subunit gamma-1,AT3G48530,KING1,Zm00001eb085680 (KING1)
Zm00001eb085690,bHLH-transcription factor 101,Transcription factor FER-LIKE IRON DEFICIENCY-INDUCED TRANSCRIPTION FACTOR,,,bHLH-transcription factor 101
Zm00001eb085730,Zm00001eb085730,60S ribosomal protein L37a-2,AT3G10950,,Zm00001eb085730
Zm00001eb085740,phosphatidylethanolamine-binding protein21,phosphatidylethanolamine-binding protein21,AT1G65480,RSB8,phosphatidylethanolamine-binding protein21 (RSB8)
Zm00001eb085740,phosphatidylethanolamine-binding protein21,phosphatidylethanolamine-binding protein21,AT4G20370,TSF,phosphatidylethanolamine-binding protein21 (TSF)
Zm00001eb085770,Zm00001eb085770,OSJNBa0017B10.9 protein;  protein,AT5G66690,UGT72E2,Zm00001eb085770 (UGT72E2)
Zm00001eb085770,Zm00001eb085770,OSJNBa0017B10.9 protein;  protein,AT5G26310,UGT72E3,Zm00001eb085770 (UGT72E3)
Zm00001eb085770,Zm00001eb085770,OSJNBa0017B10.9 protein;  protein,AT3G50740,UGT72E1,Zm00001eb085770 (UGT72E1)
Zm00001eb085820,stearoyl-acyl-carrier-protein desaturase5,stearoyl-acyl-carrier-protein desaturase5,AT2G43710,SSI2,stearoyl-acyl-carrier-protein desaturase5 (SSI2)
Zm00001eb085840,violaxanthin de-epoxidase1,violaxanthin de-epoxidase1,AT1G08550,NPQ1,violaxanthin de-epoxidase1 (NPQ1)
Zm00001eb085850,Zm00001eb085850,RPM1-interacting protein 4,AT3G25070,RIN4,Zm00001eb085850 (RIN4)
Zm00001eb085870,Zm00001eb085870,DnaJ domain ;Myb-like DNA-binding domain,AT3G11450,,Zm00001eb085870
Zm00001eb086010,GNAT-transcription factor 12,Acyl-CoA N-acyltransferases (NAT) superfamily protein,AT2G32020,,GNAT-transcription factor 12
Zm00001eb086010,GNAT-transcription factor 12,Acyl-CoA N-acyltransferases (NAT) superfamily protein,AT2G32030,,GNAT-transcription factor 12
Zm00001eb086040,Zm00001eb086040,Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein,AT3G25120,,Zm00001eb086040
Zm00001eb086100,Zm00001eb086100,Protein DETOXIFICATION 16,AT2G34360,,Zm00001eb086100
Zm00001eb086100,Zm00001eb086100,Protein DETOXIFICATION 16,AT1G73700,,Zm00001eb086100
Zm00001eb086100,Zm00001eb086100,Protein DETOXIFICATION 16,AT5G52450,,Zm00001eb086100
Zm00001eb086290,Zm00001eb086290,Actin-7,AT3G12110,ACT11,Zm00001eb086290 (ACT11)
Zm00001eb086310,Zm00001eb086310,Pathogenesis-related protein 1,AT3G19690,,Zm00001eb086310
Zm00001eb086320,Zm00001eb086320,DEAD-box helicase family protein,AT2G43110,,Zm00001eb086320
Zm00001eb086370,bHLH-transcription factor 144,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,AT5G57150,,bHLH-transcription factor 144
Zm00001eb086400,Zm00001eb086400,U11/U12 small nuclear ribonucleoprotein 48 kDa protein,AT3G04160,,Zm00001eb086400
Zm00001eb086410,Zm00001eb086410,OSJNBa0020I02.16 protein,AT4G31920,RR10,Zm00001eb086410 (RR10)
Zm00001eb086410,Zm00001eb086410,OSJNBa0020I02.16 protein,AT2G25180,RR12,Zm00001eb086410 (RR12)
Zm00001eb086460,Zm00001eb086460,40S ribosomal protein S4-3,AT5G58420,,Zm00001eb086460
Zm00001eb086460,Zm00001eb086460,40S ribosomal protein S4-3,AT5G07090,,Zm00001eb086460
Zm00001eb086460,Zm00001eb086460,40S ribosomal protein S4-3,AT2G17360,,Zm00001eb086460
Zm00001eb086490,Zm00001eb086490,P-loop containing nucleoside triphosphate hydrolases superfamily protein,AT2G28600,,Zm00001eb086490
Zm00001eb086520,Zm00001eb086520,DnaJ protein ERDJ2A,AT1G79940,ATERDJ2A,Zm00001eb086520 (ATERDJ2A)
Zm00001eb086540,Zm00001eb086540,Lactoylglutathione lyase,AT1G08110,,Zm00001eb086540
Zm00001eb086560,acetyl-CoA carboxylase2,acetyl-CoA carboxylase2,AT1G36180,ACC2,acetyl-CoA carboxylase2 (ACC2)
Zm00001eb086560,acetyl-CoA carboxylase2,acetyl-CoA carboxylase2,AT1G36160,SFR3,acetyl-CoA carboxylase2 (SFR3)
Zm00001eb086700,Zm00001eb086700,Heavy metal-associated isoprenylated plant protein 27,AT5G66110,HIPP27,Zm00001eb086700 (HIPP27)
Zm00001eb086730,Zm00001eb086730,Kinesin heavy chain isolog,AT4G24175,,Zm00001eb086730
Zm00001eb086740,Zm00001eb086740,Vacuolar protein sorting-associated protein 9A,AT3G19770,VPS9A,Zm00001eb086740 (VPS9A)
Zm00001eb086740,Zm00001eb086740,Vacuolar protein sorting-associated protein 9A,AT5G09320,VPS9B,Zm00001eb086740 (VPS9B)
Zm00001eb086960,Zm00001eb086960,UDP-glycosyltransferase 92A1,AT5G12890,,Zm00001eb086960
Zm00001eb087040,Zm00001eb087040,Triacylglycerol lipase 2,AT5G14180,MPL1,Zm00001eb087040 (MPL1)
Zm00001eb087050,glossy14,CASP-like protein 2A1,AT1G17200,,glossy14
Zm00001eb087080,Zm00001eb087080,Flowering promoting factor-like 1,AT5G10625,,Zm00001eb087080
Zm00001eb087080,Zm00001eb087080,Flowering promoting factor-like 1,AT5G24860,FPF1,Zm00001eb087080 (FPF1)
Zm00001eb087090,Zm00001eb087090,Zinc finger%2C C3HC4 type family protein,AT1G15100,RHA2A,Zm00001eb087090 (RHA2A)
Zm00001eb087090,Zm00001eb087090,Zinc finger%2C C3HC4 type family protein,AT2G01150,RHA2B,Zm00001eb087090 (RHA2B)
Zm00001eb087160,Zm00001eb087160,Dirigent protein,,,Zm00001eb087160
Zm00001eb087250,Homeobox-transcription factor 57,Homeodomain leucine zipper family IV protein,AT3G61150,HDG1,Homeobox-transcription factor 57 (HDG1)
Zm00001eb087350,Zm00001eb087350,Peptidyl-prolyl cis-trans isomerase FKBP65,AT5G48570,ROF2,Zm00001eb087350 (ROF2)
Zm00001eb087380,Zm00001eb087380,UDP-glycosyltransferase 85A7,AT1G22400,UGT85A1,Zm00001eb087380 (UGT85A1)
Zm00001eb087380,Zm00001eb087380,UDP-glycosyltransferase 85A7,AT1G22360,UGT85A2,Zm00001eb087380 (UGT85A2)
Zm00001eb087380,Zm00001eb087380,UDP-glycosyltransferase 85A7,AT1G22380,UGT85A3,Zm00001eb087380 (UGT85A3)
Zm00001eb087380,Zm00001eb087380,UDP-glycosyltransferase 85A7,AT1G22370,UGT85A5,Zm00001eb087380 (UGT85A5)
Zm00001eb087380,Zm00001eb087380,UDP-glycosyltransferase 85A7,AT1G22340,UGT85A7,Zm00001eb087380 (UGT85A7)
Zm00001eb087540,ZIM-transcription factor 8,Protein TIFY 10B,,,ZIM-transcription factor 8
Zm00001eb087640,Zm00001eb087640,Protein RTF1 homolog,AT1G61040,VIP5,Zm00001eb087640 (VIP5)
Zm00001eb087670,Zm00001eb087670,E3 ubiquitin-protein ligase MBR2,AT1G45180,,Zm00001eb087670
Zm00001eb087670,Zm00001eb087670,E3 ubiquitin-protein ligase MBR2,AT5G42940,,Zm00001eb087670
Zm00001eb087720,phosphate transporter protein13,phosphate transporter protein13,AT2G32830,PHT5,phosphate transporter protein13 (PHT5)
Zm00001eb087730,phosphate transporter protein8,phosphate transporter protein8,AT2G38940,PHT1;4,phosphate transporter protein8 (PHT1;4)
Zm00001eb087730,phosphate transporter protein8,phosphate transporter protein8,AT3G54700,PHT1;7,phosphate transporter protein8 (PHT1;7)
Zm00001eb087740,phosphate transporter protein12,phosphate transporter protein5,AT2G38940,PHT1;4,phosphate transporter protein12 (PHT1;4)
Zm00001eb087740,phosphate transporter protein12,phosphate transporter protein5,AT3G54700,PHT1;7,phosphate transporter protein12 (PHT1;7)
Zm00001eb087790,Zm00001eb087790,Pentatricopeptide repeat-containing protein  mitochondrial,,,Zm00001eb087790
Zm00001eb087810,Zm00001eb087810,Defensin-like protein 6,,,Zm00001eb087810
Zm00001eb087910,Zm00001eb087910,ATG8-interacting protein 1,AT2G45980,ATI1,Zm00001eb087910 (ATI1)
Zm00001eb087920,Zm00001eb087920,ABC transporter G family member 24,AT5G60740,ABCG28,Zm00001eb087920 (ABCG28)
Zm00001eb087930,Zm00001eb087930,Pumilio homolog 3,AT2G29190,PUM2,Zm00001eb087930 (PUM2)
Zm00001eb087930,Zm00001eb087930,Pumilio homolog 3,AT2G29140,PUM3,Zm00001eb087930 (PUM3)
Zm00001eb087930,Zm00001eb087930,Pumilio homolog 3,AT2G29200,PUM1,Zm00001eb087930 (PUM1)
Zm00001eb087950,amino acid/auxin permease12,Transmembrane amino acid transporter family protein,AT2G39130,,amino acid/auxin permease12
Zm00001eb087960,Zm00001eb087960,Natterin-4,,,Zm00001eb087960
Zm00001eb087980,Zm00001eb087980,Natterin-4,,,Zm00001eb087980
Zm00001eb088000,Zm00001eb088000,Natterin-4,,,Zm00001eb088000
Zm00001eb088020,Zm00001eb088020,Natterin-4,,,Zm00001eb088020
Zm00001eb088030,Zm00001eb088030,60S ribosomal protein L35-1,AT2G39390,,Zm00001eb088030
Zm00001eb088030,Zm00001eb088030,60S ribosomal protein L35-1,AT5G02610,,Zm00001eb088030
Zm00001eb088030,Zm00001eb088030,60S ribosomal protein L35-1,AT3G09500,,Zm00001eb088030
Zm00001eb088030,Zm00001eb088030,60S ribosomal protein L35-1,AT3G55170,,Zm00001eb088030
Zm00001eb088050,Zm00001eb088050,CBS domain-containing protein CBSX1 chloroplastic,AT4G34120,LEJ1,Zm00001eb088050 (LEJ1)
Zm00001eb088060,cysteine protease22,Senescence-specific cysteine protease SAG12,AT5G45890,SAG12,cysteine protease22 (SAG12)
Zm00001eb088070,protein phosphatase homolog10,protein phosphatase homolog10,AT5G51760,AHG1,protein phosphatase homolog10 (AHG1)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT3G48310,CYP71A22,Zm00001eb088120 (CYP71A22)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT3G48270,CYP71A26,Zm00001eb088120 (CYP71A26)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT3G48320,CYP71A21,Zm00001eb088120 (CYP71A21)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT1G11610,CYP71A18,Zm00001eb088120 (CYP71A18)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT4G13310,CYP71A20,Zm00001eb088120 (CYP71A20)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT3G48300,CYP71A23,Zm00001eb088120 (CYP71A23)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT4G13290,CYP71A19,Zm00001eb088120 (CYP71A19)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT2G30770,CYP71A13,Zm00001eb088120 (CYP71A13)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT3G48280,CYP71A25,Zm00001eb088120 (CYP71A25)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT2G30750,CYP71A12,Zm00001eb088120 (CYP71A12)
Zm00001eb088120,Zm00001eb088120,Cytochrome P450 71A26,AT5G24960,CYP71A14,Zm00001eb088120 (CYP71A14)
Zm00001eb088140,cysteine protease23,Senescence-specific cysteine protease SAG12,AT5G45890,SAG12,cysteine protease23 (SAG12)
Zm00001eb088150,Zm00001eb088150,UDP-glycosyltransferase 74B1,AT2G31790,,Zm00001eb088150
Zm00001eb088150,Zm00001eb088150,UDP-glycosyltransferase 74B1,AT1G05680,UGT74E2,Zm00001eb088150 (UGT74E2)
Zm00001eb088150,Zm00001eb088150,UDP-glycosyltransferase 74B1,AT1G05675,,Zm00001eb088150
Zm00001eb088160,cysteine protease24,Senescence-specific cysteine protease SAG12,AT5G45890,SAG12,cysteine protease24 (SAG12)
Zm00001eb088220,Zm00001eb088220,HXXXD-type acyl-transferase family protein,AT3G62160,,Zm00001eb088220
Zm00001eb088260,Zm00001eb088260,SAUR-like auxin-responsive protein family,AT3G43120,SAUR39,Zm00001eb088260 (SAUR39)
Zm00001eb088260,Zm00001eb088260,SAUR-like auxin-responsive protein family,AT5G20810,SAUR70,Zm00001eb088260 (SAUR70)
Zm00001eb088270,Zm00001eb088270,Phosphoglycerate mutase family protein,AT4G38370,,Zm00001eb088270
Zm00001eb088280,Zm00001eb088280,Probable flavin-containing monooxygenase 1,AT1G19250,FMO1,Zm00001eb088280 (FMO1)
Zm00001eb088320,Zm00001eb088320,response regulator 24,AT5G26594,RR24,Zm00001eb088320 (RR24)
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT5G39190,GLP2A,germin-like protein2 (GLP2A)
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT3G04200,,germin-like protein2
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT5G39180,,germin-like protein2
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT5G39150,,germin-like protein2
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT5G39120,,germin-like protein2
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT3G05950,,germin-like protein2
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT5G39160,,germin-like protein2
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT5G39110,,germin-like protein2
Zm00001eb088410,germin-like protein2,Germin-like protein subfamily 1 member 8,AT5G39130,,germin-like protein2
Zm00001eb088450,Zm00001eb088450,Zinc finger CCCH domain-containing protein 59,AT5G40880,,Zm00001eb088450
Zm00001eb088450,Zm00001eb088450,Zinc finger CCCH domain-containing protein 59,AT5G49200,,Zm00001eb088450
Zm00001eb088460,Zm00001eb088460,DNA-directed RNA polymerase subunit,AT4G16265,NRPE9B,Zm00001eb088460 (NRPE9B)
Zm00001eb088460,Zm00001eb088460,DNA-directed RNA polymerase subunit,AT3G16980,NRPE9A,Zm00001eb088460 (NRPE9A)
Zm00001eb088500,Zm00001eb088500,Cysteine synthase,AT3G61440,CYSC1,Zm00001eb088500 (CYSC1)
Zm00001eb088510,Zm00001eb088510,Peptidase S24/S26A/S26B/S26C family protein,,,Zm00001eb088510
Zm00001eb088560,Zm00001eb088560,Peptidase S24/S26A/S26B/S26C family protein,,,Zm00001eb088560
Zm00001eb088570,Zm00001eb088570,Probable RNA-dependent RNA polymerase 5,AT2G19920,,Zm00001eb088570
Zm00001eb088570,Zm00001eb088570,Probable RNA-dependent RNA polymerase 5,AT2G19930,,Zm00001eb088570
Zm00001eb088570,Zm00001eb088570,Probable RNA-dependent RNA polymerase 5,AT2G19910,,Zm00001eb088570
Zm00001eb088630,Zm00001eb088630,Thioesterase superfamily protein,AT5G60335,,Zm00001eb088630
Zm00001eb088660,Zm00001eb088660,Alpha-galactosidase 3,AT3G56310,,Zm00001eb088660
Zm00001eb088730,Zm00001eb088730,THAUMATIN-LIKE PROTEIN 1,AT1G75050,,Zm00001eb088730
Zm00001eb088730,Zm00001eb088730,THAUMATIN-LIKE PROTEIN 1,AT1G75030,TLP-3,Zm00001eb088730 (TLP-3)
Zm00001eb088730,Zm00001eb088730,THAUMATIN-LIKE PROTEIN 1,AT1G75040,PR5,Zm00001eb088730 (PR5)
Zm00001eb088790,Zm00001eb088790,ABC transporter B family member 19,AT3G28860,PGP19,Zm00001eb088790 (PGP19)
Zm00001eb088800,Zm00001eb088800,Probable cinnamyl alcohol dehydrogenase 9,AT4G37980,ELI3-1,Zm00001eb088800 (ELI3-1)
Zm00001eb088800,Zm00001eb088800,Probable cinnamyl alcohol dehydrogenase 9,AT4G37990,ELI3-2,Zm00001eb088800 (ELI3-2)
Zm00001eb088830,Zm00001eb088830,Probable pectate lyase 8,AT4G13710,,Zm00001eb088830
Zm00001eb088840,Zm00001eb088840,Glyoxylate/hydroxypyruvate reductase HPR3,AT2G45630,,Zm00001eb088840
Zm00001eb088850,Zm00001eb088850,OSIGBa0147B06.5 protein,,,Zm00001eb088850
Zm00001eb088860,Zm00001eb088860,Cytidine/deoxycytidylate deaminase family protein,AT5G24670,TAD3,Zm00001eb088860 (TAD3)
Zm00001eb088870,Zm00001eb088870,Peroxidase superfamily protein,AT4G33870,,Zm00001eb088870
Zm00001eb088880,Zm00001eb088880,AAR2 protein family,AT1G66510,,Zm00001eb088880
Zm00001eb088900,alpha-L-arabinofuranosidase6,Alpha-L-arabinofuranosidase 1,AT3G10740,ATASD1,alpha-L-arabinofuranosidase6 (ATASD1)
Zm00001eb088900,alpha-L-arabinofuranosidase6,Alpha-L-arabinofuranosidase 1,AT5G26120,ATASD2,alpha-L-arabinofuranosidase6 (ATASD2)
Zm00001eb088940,Zm00001eb088940,Protein transport protein Sec24-like,AT3G07100,SEC24A,Zm00001eb088940 (SEC24A)
Zm00001eb088950,Yucca4,Yucca4,AT5G43890,YUC5,Yucca4 (YUC5)
Zm00001eb088950,Yucca4,Yucca4,AT1G04180,YUC9,Yucca4 (YUC9)
Zm00001eb088960,Zm00001eb088960,Werner Syndrome-like exonuclease,AT4G13870,WRNEXO,Zm00001eb088960 (WRNEXO)
Zm00001eb089010,Zm00001eb089010,Polyketide cyclase/dehydrase and lipid transport superfamily protein,AT1G64720,CP5,Zm00001eb089010 (CP5)
Zm00001eb089020,Zm00001eb089020,Pyruvate dehydrogenase E1 component subunit alpha-3 chloroplastic,AT1G01090,PDH-E1 ALPHA,Zm00001eb089020 (PDH-E1 ALPHA)
Zm00001eb089060,arginine/serine-rich splicing factor2,Serine/arginine-rich splicing factor RS31A,AT3G61860,RSP31,arginine/serine-rich splicing factor2 (RSP31)
Zm00001eb089070,Zm00001eb089070,Fe-S cluster assembly factor HCF101 chloroplastic,AT3G24430,HCF101,Zm00001eb089070 (HCF101)
Zm00001eb089080,Zm00001eb089080,Calcium ion binding protein,AT3G24110,,Zm00001eb089080
Zm00001eb089090,Zm00001eb089090,transmembrane-like protein,AT5G19570,,Zm00001eb089090
